task,case,engine,time,p1,encoding
task1_single_qubit_baseline,baseline,qutip,304.0,0.9206056937118311,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,305.0,0.9212645640326158,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,306.0,0.9219179666454992,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,307.0,0.9225659466221102,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,308.0,0.9232085489513367,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,309.0,0.9238458182533953,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,310.0,0.9244777987836087,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,311.0,0.9251045344361799,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,312.0,0.9257260687479689,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,313.0,0.9263424449022682,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,314.0,0.9269537057325787,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,315.0,0.9275598937263851,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,316.0,0.9281610510289322,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,317.0,0.9287572194470004,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,318.0,0.9293484404526814,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,319.0,0.9299347551871537,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,320.0,0.9305162044644598,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,321.0,0.9310928287752799,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,322.0,0.931664668290709,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,323.0,0.9322317628660327,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,324.0,0.9327941518666535,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,325.0,0.9333518736865407,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,326.0,0.9339049669656639,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,327.0,0.9344534701056291,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,328.0,0.9349974211928324,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,329.0,0.9355368580016418,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,330.0,0.9360718179975781,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,331.0,0.9366023383404948,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,332.0,0.9371284558877595,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,333.0,0.9376502071974347,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,334.0,0.938167628531459,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,335.0,0.9386807558588268,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,336.0,0.9391896248587709,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,337.0,0.9396942709239411,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,338.0,0.9401947291635875,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,339.0,0.9406910344067396,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,340.0,0.9411832212053871,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,341.0,0.9416713238376624,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,342.0,0.9421553763110194,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,343.0,0.9426354120896491,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,344.0,0.9431114640586946,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,345.0,0.9435835652588279,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,346.0,0.9440517484691738,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,347.0,0.9445160462000313,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,348.0,0.9449764906955999,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,349.0,0.9454331139367074,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,350.0,0.9458859476435366,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,351.0,0.9463350232783525,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,352.0,0.946780372048229,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,353.0,0.9472220249077764,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,354.0,0.9476600125618683,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,355.0,0.9480943654683684,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,356.0,0.9485251138408582,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,357.0,0.9489522876513634,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,358.0,0.9493759166330812,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,359.0,0.9497960302831073,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,360.0,0.9502126578651633,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,361.0,0.9506258284101918,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,362.0,0.9510355703203489,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,363.0,0.9514419117808232,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,364.0,0.9518448810030397,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,365.0,0.9522445059667013,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,366.0,0.9526408144221189,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,367.0,0.9530338338925417,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,368.0,0.9534235916764876,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,369.0,0.9538101148500742,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,370.0,0.9541934302693483,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,371.0,0.9545735645726172,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,372.0,0.9549505441827788,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,373.0,0.9553243953096516,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,374.0,0.9556951439523061,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,375.0,0.9560628159013942,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,376.0,0.9564274367414801,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,377.0,0.9567890318533713,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,378.0,0.9571476264164476,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,379.0,0.9575032454109932,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,380.0,0.9578559135904771,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,381.0,0.9582056551027184,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,382.0,0.9585524941071599,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,383.0,0.9588964546844808,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,384.0,0.9592375607176555,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,385.0,0.9595758358939473,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,386.0,0.9599113037069023,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,387.0,0.9602439874583422,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,388.0,0.9605739102603585,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,389.0,0.9609010950373059,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,390.0,0.9612255645277958,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,391.0,0.9615473412866897,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,392.0,0.9618664476870933,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,393.0,0.9621829059223491,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,394.0,0.9624967380080313,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,395.0,0.962807965783938,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,396.0,0.9631166109160857,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,397.0,0.9634226948987025,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,398.0,0.9637262390562216,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,399.0,0.964027264465098,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,400.0,0.9643257917089088,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,401.0,0.9646218414702796,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,402.0,0.9649154343040929,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,403.0,0.9652065905965598,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,404.0,0.9654953305669266,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,405.0,0.9657816742691795,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,406.0,0.9660656415937506,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,407.0,0.9663472522692231,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,408.0,0.9666265258640372,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,409.0,0.9669034817881951,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,410.0,0.967178139294967,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,411.0,0.9674505174825964,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,412.0,0.9677206352960055,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,413.0,0.967988511528501,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,414.0,0.9682541648234793,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,415.0,0.9685176136761323,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,416.0,0.9687788764351529,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,417.0,0.9690379713044402,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,418.0,0.9692949162020322,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,419.0,0.9695497287215388,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,420.0,0.9698024265467701,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,421.0,0.9700530272230355,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,422.0,0.9703015481517305,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,423.0,0.970548006591795,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,424.0,0.9707924196611718,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,425.0,0.9710348043382652,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,426.0,0.9712751774633991,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,427.0,0.9715135557402758,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,428.0,0.9717499557374336,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,429.0,0.9719843938897064,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,430.0,0.972216886499681,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,431.0,0.9724474497391558,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,432.0,0.9726760996505996,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,433.0,0.9729028521486098,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,434.0,0.9731277230213705,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,435.0,0.973350727932111,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,436.0,0.973571882419932,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,437.0,0.973791201695078,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,438.0,0.9740087008388344,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,439.0,0.9742243949516359,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,440.0,0.9744382990098859,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,441.0,0.9746504278672029,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,442.0,0.974860796255669,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,443.0,0.9750694187870765,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,444.0,0.9752763099541759,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,445.0,0.9754814841319233,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,446.0,0.9756849555787273,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,447.0,0.9758867384376972,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,448.0,0.97608684673789,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,449.0,0.9762852943955581,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,450.0,0.9764820952153964,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,451.0,0.97667726289179,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,452.0,0.9768708110100617,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,453.0,0.9770627530477194,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,454.0,0.9772531023757032,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,455.0,0.9774418722455008,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,456.0,0.9776290755853542,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,457.0,0.9778147253229496,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,458.0,0.9779988343477511,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,459.0,0.9781814154433992,per_qubit_excited_probability
task1_single_qubit_baseline,baseline,qutip,460.0,0.9783624812887767,per_qubit_excited_probability
